onset,pitch,duration,staff
85.5,34,0.498,0.0
86.0,89,0.998,0.0
86.0,77,0.998,0.0
86.0,86,0.998,0.0
86.0,46,0.998,0.0
86.0,62,0.998,0.0
86.0,53,0.998,0.0
87.0,86,0.45,0.0
87.0,91,0.45,0.0
87.0,79,0.45,0.0
87.0,62,0.45,0.0
87.0,46,0.45,0.0
87.0,55,0.45,0.0
88.0,37,1.8,0.0
88.0,93,1.8,0.0
88.0,81,1.8,0.0
88.0,88,1.8,0.0
88.167,52,0.165,0.0
88.333,45,0.165,0.0
88.5,52,0.165,0.0
88.667,45,0.165,0.0
88.833,52,0.165,0.0
89.0,45,0.165,0.0
89.167,52,0.165,0.0
89.333,45,0.165,0.0
89.5,52,0.165,0.0
89.667,45,0.165,0.0
89.833,52,0.15,0.0
90.0,45,0.165,0.0
90.167,52,0.165,0.0
90.333,45,0.165,0.0
90.5,52,0.165,0.0
90.667,45,0.165,0.0
90.833,52,0.165,0.0
91.0,45,0.165,0.0
91.167,52,0.165,0.0
91.333,45,0.165,0.0
91.5,52,0.165,0.0
91.667,45,0.165,0.0
91.833,52,0.15,0.0
91.875,64,0.113,0.0
92.0,57,1.873,0.0
92.0,45,0.165,0.0
92.167,52,0.165,0.0
92.333,45,0.165,0.0
92.5,52,0.165,0.0
92.667,45,0.165,0.0
92.833,52,0.165,0.0
93.0,45,0.165,0.0
93.167,52,0.165,0.0
93.333,45,0.165,0.0
93.5,52,0.165,0.0
93.667,45,0.165,0.0
93.833,52,0.15,0.0
93.875,69,0.113,0.0
94.0,64,1.873,0.0
94.0,45,0.165,0.0
94.167,52,0.165,0.0
94.333,45,0.165,0.0
94.5,52,0.165,0.0
94.667,45,0.165,0.0
94.833,52,0.165,0.0
95.0,45,0.165,0.0
95.167,52,0.165,0.0
95.333,45,0.165,0.0
95.5,52,0.165,0.0
95.667,45,0.165,0.0
95.833,52,0.15,0.0
95.875,64,0.113,0.0
96.0,57,0.9,0.0
96.0,45,0.165,0.0
96.167,52,0.165,0.0
96.333,45,0.165,0.0
96.5,52,0.165,0.0
96.667,45,0.165,0.0
96.833,52,0.165,0.0
97.0,45,0.165,0.0
97.167,52,0.165,0.0
97.333,45,0.165,0.0
97.5,52,0.165,0.0
97.667,45,0.165,0.0
97.833,52,0.15,0.0
98.0,45,0.165,0.0
98.167,52,0.165,0.0
98.333,45,0.165,0.0
98.5,52,0.165,0.0
98.667,45,0.165,0.0
98.833,52,0.165,0.0
99.0,45,0.165,0.0
99.167,52,0.165,0.0
99.333,45,0.165,0.0
99.5,52,0.165,0.0
99.667,45,0.165,0.0
99.833,52,0.15,0.0
99.875,81,0.113,0.0
100.0,76,1.873,0.0
100.0,45,0.165,0.0
100.167,52,0.165,0.0
100.333,45,0.165,0.0
100.5,52,0.165,0.0
100.667,45,0.165,0.0
100.833,52,0.165,0.0
101.0,45,0.165,0.0
101.167,52,0.165,0.0
101.333,45,0.165,0.0
101.5,52,0.165,0.0
101.667,45,0.165,0.0
101.833,52,0.15,0.0
101.875,76,0.113,0.0
102.0,69,1.873,0.0
102.0,45,0.165,0.0
102.167,52,0.165,0.0
102.333,45,0.165,0.0
102.5,52,0.165,0.0
102.667,45,0.165,0.0
102.833,52,0.165,0.0
103.0,45,0.165,0.0
103.167,52,0.165,0.0
103.333,45,0.165,0.0
103.5,52,0.165,0.0
103.667,45,0.248,0.0
103.875,57,0.056,0.0
103.875,69,0.056,0.0
103.917,45,0.037,0.0
104.0,57,0.113,0.0
104.0,60,0.113,0.0
104.0,69,0.113,0.0
104.0,63,0.113,0.0
104.5,42,0.498,0.0
104.5,54,0.498,0.0
105.0,51,1.8,0.0
105.0,63,1.8,0.0
107.0,63,1.498,0.0
107.0,51,1.498,0.0
108.5,63,0.498,0.0
108.5,51,0.498,0.0
109.0,63,0.498,0.0
109.0,51,0.498,0.0
109.5,60,0.45,0.0
109.5,48,0.45,0.0
110.0,46,0.498,0.0
110.5,57,0.498,0.0
110.5,45,0.498,0.0
111.0,60,0.498,0.0
111.0,48,0.498,0.0
111.5,54,0.498,0.0
111.5,42,0.498,0.0
112.0,55,0.498,0.0
112.0,43,0.498,0.0
112.5,57,0.45,0.0
112.5,45,0.45,0.0
113.0,57,0.498,0.0
113.0,45,0.498,0.0
113.5,48,0.498,0.0
113.5,36,0.498,0.0
114.0,50,0.498,0.0
114.0,38,0.498,0.0
114.5,51,0.998,0.0
114.5,39,0.998,0.0
115.5,50,0.45,0.0
115.5,38,0.45,0.0
116.0,50,1.498,0.0
116.0,38,1.498,0.0
117.5,48,0.498,0.0
117.5,36,0.498,0.0
118.0,48,0.498,0.0
118.0,36,0.498,0.0
118.5,47,0.45,0.0
118.5,35,0.45,0.0
119.0,47,0.498,0.0
119.0,35,0.498,0.0
119.5,53,0.498,0.0
119.5,41,0.498,0.0
120.0,53,0.498,0.0
120.0,41,0.498,0.0
120.5,52,0.998,0.0
120.5,40,0.998,0.0
121.5,50,0.45,0.0
121.5,38,0.45,0.0
122.0,50,0.498,0.0
122.0,38,0.498,0.0
122.5,59,0.498,0.0
122.5,47,0.498,0.0
123.0,59,0.498,0.0
123.0,47,0.498,0.0
123.5,59,0.498,0.0
123.5,47,0.498,0.0
124.0,59,0.498,0.0
124.0,47,0.498,0.0
124.5,60,0.45,0.0
124.5,48,0.45,0.0
125.0,50,2.7,0.0
128.0,60,1.998,0.0
128.0,48,1.998,0.0
130.0,59,0.9,0.0
130.0,47,0.9,0.0
131.0,62,0.998,0.0
131.0,50,0.998,0.0
132.0,60,0.9,0.0
132.0,48,0.9,0.0
134.0,59,0.5,0.0
134.0,56,0.5,0.0
134.5,60,0.5,0.0
134.5,57,0.5,0.0
134.75,76,0.25,0.0
134.75,64,0.25,0.0
135.0,64,0.45,0.0
135.0,76,0.45,0.0
135.0,62,0.225,0.0
135.0,59,0.225,0.0
135.5,81,0.25,0.0
135.5,69,0.25,0.0
135.5,60,0.25,0.0
135.5,64,0.25,0.0
136.0,71,0.25,0.0
136.0,83,0.25,0.0
136.0,59,0.25,0.0
136.0,62,0.25,0.0
136.5,84,0.113,0.0
136.5,72,0.113,0.0
136.5,57,0.113,0.0
136.5,60,0.113,0.0
137.0,80,0.25,0.0
137.0,74,0.25,0.0
137.0,83,0.25,0.0
137.0,64,0.375,0.0
137.0,76,0.375,0.0
137.5,81,0.25,0.0
137.5,84,0.25,0.0
137.75,64,0.125,0.0
138.0,64,0.113,0.0
138.0,86,0.113,0.0
138.0,83,0.113,0.0
138.5,69,0.25,0.0
138.5,81,0.25,0.0
138.5,84,0.25,0.0
139.0,71,0.25,0.0
139.0,83,0.25,0.0
139.0,80,0.25,0.0
139.5,81,0.113,0.0
139.5,72,0.113,0.0
140.0,60,0.375,0.0
140.0,82,0.25,0.0
140.0,70,0.25,0.0
140.0,79,0.25,0.0
140.5,81,0.25,0.0
140.5,77,0.25,0.0
140.5,69,0.25,0.0
140.75,48,0.125,0.0
141.0,48,0.113,0.0
141.0,79,0.113,0.0
141.0,76,0.113,0.0
141.0,67,0.113,0.0
141.5,53,0.25,0.0
141.5,77,0.25,0.0
141.5,69,0.25,0.0
141.5,81,0.25,0.0
142.0,55,0.25,0.0
142.0,70,0.25,0.0
142.0,82,0.25,0.0
142.5,57,0.113,0.0
142.5,84,0.113,0.0
142.5,72,0.113,0.0
143.0,84,0.25,0.0
143.0,76,0.25,0.0
143.0,88,0.25,0.0
143.0,55,0.25,0.0
143.0,48,0.25,0.0
143.5,57,0.25,0.0
143.5,77,0.25,0.0
143.5,89,0.25,0.0
144.0,58,0.113,0.0
144.0,91,0.113,0.0
144.0,79,0.113,0.0
144.5,84,0.25,0.0
144.5,77,0.25,0.0
144.5,89,0.25,0.0
144.5,41,0.25,0.0
144.5,57,0.25,0.0
145.0,55,0.25,0.0
145.0,79,0.25,0.0
145.0,91,0.25,0.0
145.5,53,0.113,0.0
145.5,93,0.113,0.0
145.5,81,0.113,0.0
146.0,53,1.0,0.0
146.0,65,1.0,0.0
147.0,60,0.9,0.0
147.0,48,0.9,0.0
150.0,60,0.998,0.0
150.0,48,0.998,0.0
151.0,58,0.498,0.0
151.0,46,0.498,0.0
151.5,60,0.45,0.0
151.5,48,0.45,0.0
152.0,58,0.498,0.0
152.0,46,0.498,0.0
152.5,57,0.498,0.0
152.5,45,0.498,0.0
153.0,57,0.998,0.0
153.0,45,0.998,0.0
154.0,53,1.0,0.0
154.0,41,1.0,0.0
155.0,53,1.498,0.0
155.0,41,1.498,0.0
156.5,53,0.498,0.0
156.5,41,0.498,0.0
157.0,53,0.498,0.0
157.0,41,0.498,0.0
157.5,55,0.45,0.0
157.5,43,0.45,0.0
158.0,58,0.498,0.0
158.0,46,0.498,0.0
158.5,57,0.998,0.0
158.5,45,0.998,0.0
159.5,57,0.498,0.0
159.5,45,0.498,0.0
160.0,57,0.498,0.0
160.0,45,0.498,0.0
160.5,58,0.45,0.0
160.5,46,0.45,0.0
161.0,62,0.498,0.0
161.0,50,0.498,0.0
161.5,60,0.498,0.0
161.5,48,0.498,0.0
162.0,60,0.498,0.0
162.0,48,0.498,0.0
162.5,60,0.498,0.0
162.5,48,0.498,0.0
163.0,60,0.498,0.0
163.0,48,0.498,0.0
163.5,62,0.45,0.0
163.5,50,0.45,0.0
164.0,63,0.9,0.0
164.0,51,0.9,0.0
167.0,53,2.998,0.0
167.0,74,1.998,0.0
167.0,86,1.998,0.0
167.0,62,1.998,0.0
167.0,46,1.998,0.0
169.0,69,1.0,0.0
169.0,81,1.0,0.0
169.0,60,1.0,0.0
169.0,51,1.0,0.0
170.0,65,1.998,0.0
170.0,69,0.8,0.0
170.0,81,0.8,0.0
170.0,60,0.8,0.0
170.0,51,0.8,0.0
171.0,70,1.998,0.0
171.0,82,1.998,0.0
171.0,50,1.998,0.0
171.0,58,1.998,0.0
172.0,65,1.0,0.0
173.0,72,1.95,0.0
173.0,65,0.998,0.0
173.0,65,1.498,0.0
173.0,77,1.498,0.0
173.0,45,1.8,0.0
173.0,53,1.8,0.0
174.0,60,0.9,0.0
174.5,75,0.45,0.0
174.5,63,0.45,0.0
175.0,70,0.9,0.0
175.0,62,0.9,0.0
175.0,74,0.9,0.0
175.0,58,1.0,0.0
175.0,46,1.0,0.0
176.0,58,1.7,0.0
176.0,46,1.7,0.0
180.0,47,0.9,0.0
180.0,59,0.9,0.0
181.0,59,1.998,0.0
181.0,47,1.998,0.0
183.0,56,0.9,0.0
183.0,44,0.9,0.0
184.0,42,1.998,0.0
184.0,54,1.998,0.0
186.0,53,0.9,0.0
186.0,41,0.9,0.0
189.0,53,0.9,0.0
189.0,41,0.9,0.0
190.0,44,1.998,0.0
190.0,56,1.998,0.0
192.0,61,0.45,0.0
192.0,49,0.45,0.0
193.0,49,0.5,0.0
193.0,61,0.5,0.0
194.0,54,0.75,0.0
194.0,42,0.75,0.0
195.0,78,1.0,0.0
195.0,73,1.0,0.0
195.0,69,1.0,0.0
195.5,57,0.45,0.0
195.5,45,0.45,0.0
196.0,78,0.998,0.0
196.0,73,0.998,0.0
196.0,69,0.998,0.0
196.0,57,0.998,0.0
196.0,45,0.998,0.0
197.0,67,0.9,0.0
197.0,78,0.5,0.0
197.0,74,0.5,0.0
197.0,36,0.498,0.0
197.0,48,0.498,0.0
197.5,63,0.498,0.0
197.5,51,0.498,0.0
198.0,51,0.498,0.0
198.0,63,0.498,0.0
198.5,61,0.225,0.0
198.5,49,0.225,0.0
199.0,49,0.498,0.0
199.0,61,0.498,0.0
199.5,60,0.498,0.0
199.5,48,0.498,0.0
200.0,60,0.498,0.0
200.0,48,0.498,0.0
200.5,51,0.498,0.0
200.5,63,0.498,0.0
201.0,51,0.498,0.0
201.0,63,0.498,0.0
201.5,64,0.45,0.0
201.5,52,0.45,0.0
202.0,66,1.498,0.0
202.0,54,1.498,0.0
203.5,63,0.498,0.0
203.5,51,0.498,0.0
204.0,60,0.498,0.0
204.0,48,0.498,0.0
204.5,61,0.45,0.0
204.5,49,0.45,0.0
205.0,61,0.998,0.0
205.0,49,0.998,0.0
206.0,44,0.998,0.0
206.0,56,0.998,0.0
207.0,73,0.9,0.0
207.0,76,1.0,0.0
207.0,56,1.0,0.0
208.0,76,1.998,0.0
208.0,59,2.7,0.0
208.0,56,2.7,0.0
209.0,64,1.8,0.0
210.0,74,0.9,0.0
211.0,64,0.998,0.0
211.0,69,0.998,0.0
211.0,73,0.998,0.0
211.0,45,3.0,0.0
211.0,57,3.0,0.0
212.0,52,0.998,0.0
212.0,73,0.998,0.0
212.0,61,0.998,0.0
213.0,54,0.998,0.0
213.0,62,0.998,0.0
213.0,74,0.998,0.0
214.0,55,0.9,0.0
214.0,76,0.9,0.0
214.0,64,0.9,0.0
214.0,45,0.6,0.0
214.0,57,0.6,0.0
215.0,55,0.998,0.0
215.0,76,0.998,0.0
215.0,64,0.998,0.0
215.0,45,2.0,0.0
215.0,57,2.0,0.0
216.0,54,0.998,0.0
216.0,74,0.998,0.0
216.0,62,0.998,0.0
217.0,52,0.998,0.0
217.0,73,0.998,0.0
217.0,61,0.998,0.0
217.0,45,1.6,0.0
217.0,57,1.6,0.0
218.0,50,0.9,0.0
218.0,59,0.9,0.0
218.0,71,0.9,0.0
219.0,64,0.998,0.0
219.0,73,0.998,0.0
219.0,76,0.998,0.0
219.0,45,1.0,0.0
219.0,57,1.0,0.0
220.0,61,0.998,0.0
220.0,73,0.998,0.0
220.0,64,0.998,0.0
220.0,76,0.998,0.0
220.0,45,2.6,0.0
220.0,57,2.6,0.0
221.0,62,0.998,0.0
221.0,74,0.998,0.0
221.0,66,0.998,0.0
221.0,78,0.998,0.0
222.0,64,0.9,0.0
222.0,76,0.9,0.0
222.0,79,0.9,0.0
222.0,67,0.9,0.0
223.0,64,0.998,0.0
223.0,79,0.998,0.0
223.0,67,0.998,0.0
223.0,76,0.998,0.0
224.0,62,0.9,0.0
224.0,74,0.998,0.0
224.0,66,0.998,0.0
