onset,pitch,duration,staff
34.375,67,0.113,0.0
34.5,48,0.083,0.0
34.5,44,0.498,0.0
34.5,60,0.498,0.0
34.5,63,0.498,0.0
34.5,68,0.498,0.0
34.667,56,0.083,0.0
34.833,51,0.083,0.0
35.0,48,0.083,0.0
35.0,44,0.498,0.0
35.0,60,0.498,0.0
35.0,63,0.498,0.0
35.0,68,0.498,0.0
35.167,56,0.083,0.0
35.333,51,0.083,0.0
35.5,51,0.083,0.0
35.5,39,0.45,0.0
35.5,63,0.45,0.0
35.5,67,0.45,0.0
35.5,70,0.45,0.0
35.667,58,0.083,0.0
35.833,55,0.075,0.0
36.0,48,0.083,0.0
36.0,44,0.45,0.0
36.0,63,0.998,0.0
36.0,68,0.998,0.0
36.0,72,0.998,0.0
36.167,60,0.083,0.0
36.333,56,0.083,0.0
36.5,51,0.083,0.0
36.667,56,0.083,0.0
36.833,48,0.083,0.0
37.0,51,0.083,0.0
37.0,60,0.373,0.0
37.0,63,0.373,0.0
37.0,68,0.373,0.0
37.167,56,0.083,0.0
37.333,58,0.075,0.0
37.375,63,0.113,0.0
37.375,67,0.113,0.0
37.375,70,0.113,0.0
37.5,51,0.083,0.0
37.5,44,0.498,0.0
37.5,63,0.498,0.0
37.5,68,0.498,0.0
37.5,72,0.498,0.0
37.667,60,0.083,0.0
37.833,56,0.083,0.0
38.0,51,0.083,0.0
38.0,44,0.498,0.0
38.0,63,0.498,0.0
38.0,68,0.498,0.0
38.0,72,0.498,0.0
38.167,60,0.083,0.0
38.333,56,0.083,0.0
38.5,51,0.083,0.0
38.5,44,0.45,0.0
38.5,63,0.45,0.0
38.5,70,0.45,0.0
38.5,73,0.45,0.0
38.667,61,0.083,0.0
38.833,58,0.075,0.0
39.0,51,0.083,0.0
39.0,44,0.45,0.0
39.0,75,0.998,0.0
39.0,72,0.998,0.0
39.0,63,0.998,0.0
39.167,63,0.083,0.0
39.333,60,0.083,0.0
39.5,56,0.083,0.0
39.667,60,0.083,0.0
39.833,63,0.083,0.0
40.0,75,0.373,0.0
40.0,68,0.225,0.0
40.0,75,0.5,0.0
