onset,pitch,duration,staff
198.0,65,0.498,0.0
198.0,53,0.498,0.0
198.5,64,0.435,0.0
198.5,52,0.435,0.0
199.0,88,0.496,0.0
199.0,84,0.496,0.0
199.0,79,0.496,0.0
199.0,76,0.496,0.0
199.0,62,0.246,0.0
199.0,50,0.246,0.0
199.5,60,0.246,0.0
199.5,48,0.246,0.0
200.0,86,0.496,0.0
200.0,83,0.496,0.0
200.0,79,0.496,0.0
200.0,74,0.496,0.0
200.0,55,0.496,0.0
200.0,43,0.496,0.0
202.0,79,0.496,0.0
202.0,74,0.496,0.0
202.0,71,0.496,0.0
202.0,67,0.496,0.0
202.0,55,0.496,0.0
202.0,43,0.496,0.0
204.0,55,0.496,0.0
204.0,43,0.496,0.0
204.0,31,0.496,0.0
207.0,74,0.998,0.0
208.0,79,2.498,0.0
208.0,59,0.496,0.0
208.0,55,0.496,0.0
209.0,62,0.496,0.0
210.0,67,0.496,0.0
210.5,78,0.498,0.0
211.0,76,0.498,0.0
211.0,71,0.496,0.0
211.5,74,0.435,0.0
212.0,84,2.498,0.0
212.0,72,0.998,0.0
212.0,57,0.496,0.0
213.0,72,0.496,0.0
214.0,69,0.496,0.0
214.5,83,0.498,0.0
215.0,81,0.498,0.0
215.0,66,0.496,0.0
215.5,79,0.435,0.0
216.0,81,2.498,0.0
216.0,78,0.998,0.0
216.0,60,0.496,0.0
216.0,50,0.496,0.0
217.0,62,0.496,0.0
218.0,66,0.496,0.0
218.5,78,0.498,0.0
219.0,74,0.498,0.0
219.0,69,0.496,0.0
219.5,72,0.435,0.0
220.0,86,2.498,0.0
220.0,71,0.998,0.0
220.0,59,0.496,0.0
220.0,55,0.496,0.0
221.0,62,0.496,0.0
222.0,67,0.496,0.0
222.5,83,0.498,0.0
223.0,81,0.498,0.0
223.0,71,0.496,0.0
223.5,79,0.435,0.0
224.0,81,0.998,0.0
224.0,78,0.998,0.0
224.0,69,0.496,0.0
224.0,62,0.496,0.0
225.0,84,1.998,0.0
225.0,81,1.998,0.0
225.0,72,1.998,0.0
226.0,62,0.498,0.0
226.0,54,0.998,0.0
226.5,61,0.498,0.0
227.0,62,0.435,0.0
227.0,55,0.685,0.0
227.0,83,0.435,0.0
227.0,79,0.435,0.0
227.0,71,0.435,0.0
227.5,61,0.435,0.0
228.0,81,0.998,0.0
228.0,78,0.998,0.0
228.0,62,0.998,0.0
228.0,50,0.998,0.0
229.0,84,1.998,0.0
229.0,81,1.998,0.0
229.0,72,1.998,0.0
230.0,62,0.498,0.0
230.0,54,0.998,0.0
230.5,61,0.498,0.0
231.0,62,0.435,0.0
231.0,55,0.685,0.0
231.0,83,0.435,0.0
231.0,79,0.435,0.0
231.0,71,0.435,0.0
231.5,61,0.435,0.0
232.0,81,0.998,0.0
232.0,78,0.998,0.0
232.0,69,0.998,0.0
232.0,62,0.998,0.0
232.0,57,0.998,0.0
233.0,62,0.998,0.0
233.0,86,0.998,0.0
233.0,78,0.998,0.0
234.0,85,0.998,0.0
234.0,79,0.998,0.0
234.0,64,0.998,0.0
234.0,57,0.998,0.0
235.0,67,0.81,0.0
235.0,88,0.81,0.0
235.0,73,0.81,0.0
236.0,86,0.998,0.0
236.0,74,0.998,0.0
236.0,66,0.998,0.0
236.0,62,0.998,0.0
237.0,60,1.998,0.0
237.0,48,1.998,0.0
239.0,62,0.998,0.0
239.0,57,0.81,0.0
239.0,45,0.81,0.0
240.0,67,2.498,0.0
240.0,59,0.998,0.0
240.0,55,0.496,0.0
240.0,43,0.496,0.0
241.0,50,0.496,0.0
242.0,55,0.496,0.0
242.5,66,0.498,0.0
243.0,64,0.498,0.0
243.0,59,0.496,0.0
243.5,62,0.435,0.0
244.0,84,2.498,0.0
244.0,60,0.998,0.0
244.0,57,0.998,0.0
245.0,64,0.998,0.0
246.0,69,0.998,0.0
246.5,83,0.498,0.0
247.0,81,0.498,0.0
247.0,72,0.81,0.0
247.5,79,0.435,0.0
248.0,78,0.998,0.0
248.0,69,2.498,0.0
248.0,50,0.496,0.0
249.0,54,0.496,0.0
250.0,57,0.496,0.0
250.5,66,0.498,0.0
251.0,62,0.498,0.0
251.5,60,0.498,0.0
252.0,89,2.498,0.0
252.0,59,0.998,0.0
252.0,55,0.998,0.0
253.0,65,0.998,0.0
253.0,62,0.998,0.0
254.0,71,0.998,0.0
254.0,65,0.998,0.0
254.5,86,0.498,0.0
255.0,83,0.498,0.0
255.0,74,0.81,0.0
255.0,71,0.81,0.0
255.5,77,0.435,0.0
256.0,76,0.496,0.0
256.0,64,0.496,0.0
256.0,60,0.496,0.0
257.0,67,1.998,0.0
257.0,88,0.998,0.0
257.0,84,0.998,0.0
257.0,76,0.998,0.0
258.0,89,2.0,0.0
258.0,86,2.0,0.0
258.0,77,2.0,0.0
259.0,68,0.998,0.0
259.0,59,0.998,0.0
260.0,89,0.998,0.0
260.0,86,0.998,0.0
260.0,77,0.998,0.0
260.0,67,0.81,0.0
260.0,60,0.81,0.0
261.0,67,1.998,0.0
261.0,88,0.998,0.0
261.0,84,0.998,0.0
261.0,76,0.998,0.0
262.0,89,2.0,0.0
262.0,86,2.0,0.0
262.0,77,2.0,0.0
263.0,68,0.998,0.0
263.0,59,0.998,0.0
264.0,89,0.998,0.0
264.0,86,0.998,0.0
264.0,77,0.998,0.0
264.0,69,0.81,0.0
264.0,60,0.81,0.0
265.0,88,0.998,0.0
265.0,84,0.998,0.0
265.0,76,0.998,0.0
265.0,64,0.998,0.0
265.0,57,0.998,0.0
266.0,86,0.998,0.0
266.0,83,0.998,0.0
266.0,74,0.998,0.0
266.0,68,0.998,0.0
266.0,59,0.998,0.0
267.0,84,0.81,0.0
267.0,81,0.81,0.0
267.0,72,0.81,0.0
267.0,69,0.81,0.0
267.0,60,0.81,0.0
268.0,83,1.998,0.0
268.0,79,1.998,0.0
268.0,71,1.998,0.0
268.0,67,1.998,0.0
268.0,62,1.998,0.0
270.0,81,1.998,0.0
270.0,78,1.998,0.0
270.0,69,1.998,0.0
270.0,66,1.685,0.0
270.0,62,1.685,0.0
270.0,60,1.685,0.0
272.0,86,0.498,0.0
272.0,79,0.498,0.0
272.0,74,0.498,0.0
272.0,67,0.498,0.0
272.0,62,0.498,0.0
272.0,59,0.498,0.0
272.5,86,0.498,0.0
272.5,79,0.498,0.0
272.5,74,0.498,0.0
272.5,67,0.498,0.0
272.5,62,0.498,0.0
272.5,59,0.498,0.0
273.0,86,0.246,0.0
273.0,79,0.246,0.0
273.0,74,0.246,0.0
273.0,67,0.246,0.0
273.0,62,0.246,0.0
273.0,59,0.246,0.0
274.0,84,0.498,0.0
274.0,78,0.498,0.0
274.0,72,0.498,0.0
274.0,66,0.498,0.0
274.0,62,0.498,0.0
274.0,57,0.498,0.0
274.5,84,0.498,0.0
274.5,78,0.498,0.0
274.5,72,0.498,0.0
274.5,66,0.498,0.0
274.5,62,0.498,0.0
274.5,57,0.498,0.0
275.0,84,0.246,0.0
275.0,78,0.246,0.0
275.0,72,0.246,0.0
275.0,66,0.246,0.0
275.0,62,0.246,0.0
275.0,57,0.246,0.0
276.0,83,0.498,0.0
276.0,79,0.498,0.0
276.0,71,0.498,0.0
276.0,67,0.498,0.0
276.0,62,0.498,0.0
276.0,55,0.498,0.0
276.5,83,0.498,0.0
276.5,79,0.498,0.0
276.5,71,0.498,0.0
276.5,67,0.498,0.0
276.5,62,0.498,0.0
276.5,55,0.498,0.0
277.0,83,0.246,0.0
277.0,79,0.246,0.0
277.0,71,0.246,0.0
277.0,67,0.246,0.0
277.0,62,0.246,0.0
277.0,55,0.246,0.0
278.0,81,0.498,0.0
278.0,69,0.498,0.0
278.0,62,0.998,0.0
278.0,48,0.998,0.0
278.5,83,0.498,0.0
278.5,71,0.498,0.0
279.0,84,0.498,0.0
279.0,72,0.498,0.0
279.0,62,0.998,0.0
279.0,48,0.998,0.0
279.5,85,0.498,0.0
279.5,73,0.498,0.0
280.0,86,0.498,0.0
280.0,79,0.498,0.0
280.0,74,0.498,0.0
280.0,59,0.498,0.0
280.0,50,0.498,0.0
280.0,47,0.498,0.0
280.5,86,0.498,0.0
280.5,79,0.498,0.0
280.5,74,0.498,0.0
280.5,59,0.498,0.0
280.5,50,0.498,0.0
280.5,47,0.498,0.0
281.0,86,0.246,0.0
281.0,79,0.246,0.0
281.0,74,0.246,0.0
281.0,59,0.246,0.0
281.0,50,0.246,0.0
281.0,47,0.246,0.0
282.0,84,0.498,0.0
282.0,78,0.498,0.0
282.0,72,0.498,0.0
282.0,57,0.498,0.0
282.0,50,0.498,0.0
282.0,45,0.498,0.0
282.5,84,0.498,0.0
282.5,78,0.498,0.0
282.5,72,0.498,0.0
282.5,57,0.498,0.0
282.5,50,0.498,0.0
282.5,45,0.498,0.0
283.0,84,0.246,0.0
283.0,78,0.246,0.0
283.0,72,0.246,0.0
283.0,57,0.246,0.0
283.0,50,0.246,0.0
283.0,45,0.246,0.0
284.0,83,0.498,0.0
284.0,79,0.498,0.0
284.0,71,0.498,0.0
284.0,55,0.498,0.0
284.0,50,0.498,0.0
284.0,43,0.498,0.0
284.5,83,0.498,0.0
284.5,79,0.498,0.0
284.5,71,0.498,0.0
284.5,55,0.498,0.0
284.5,50,0.498,0.0
284.5,43,0.498,0.0
285.0,83,0.246,0.0
285.0,79,0.246,0.0
285.0,71,0.246,0.0
285.0,55,0.246,0.0
285.0,50,0.246,0.0
285.0,43,0.246,0.0
286.0,81,0.498,0.0
286.0,69,0.498,0.0
286.0,62,0.998,0.0
286.0,48,0.998,0.0
286.5,83,0.498,0.0
286.5,71,0.498,0.0
287.0,84,0.498,0.0
287.0,72,0.498,0.0
287.0,62,0.998,0.0
287.0,48,0.998,0.0
287.5,85,0.498,0.0
287.5,73,0.498,0.0
288.0,86,1.498,0.0
288.0,74,1.498,0.0
288.0,59,0.373,0.0
288.0,47,0.373,0.0
288.331,50,0.373,0.0
288.665,55,0.373,0.0
289.0,59,0.248,0.0
289.5,84,0.498,0.0
289.5,72,0.498,0.0
289.5,57,0.498,0.0
289.5,45,0.498,0.0
290.0,83,0.498,0.0
290.0,71,0.498,0.0
290.0,55,0.498,0.0
290.0,43,0.498,0.0
290.5,81,0.498,0.0
290.5,69,0.498,0.0
290.5,57,0.498,0.0
290.5,45,0.498,0.0
291.0,79,0.498,0.0
291.0,67,0.498,0.0
291.0,58,0.498,0.0
291.0,46,0.498,0.0
291.5,77,0.498,0.0
291.5,65,0.498,0.0
291.5,59,0.498,0.0
291.5,47,0.498,0.0
292.0,76,1.498,0.0
292.0,64,1.498,0.0
292.0,60,0.373,0.0
292.0,48,0.373,0.0
292.331,52,0.373,0.0
292.665,55,0.373,0.0
293.0,60,0.248,0.0
293.5,74,0.498,0.0
293.5,62,0.498,0.0
293.5,59,0.498,0.0
293.5,47,0.498,0.0
294.0,72,0.498,0.0
294.0,64,0.498,0.0
294.0,60,0.498,0.0
294.0,52,0.498,0.0
294.5,71,0.498,0.0
294.5,62,0.498,0.0
294.5,59,0.498,0.0
294.5,50,0.498,0.0
295.0,69,0.498,0.0
295.0,60,0.498,0.0
295.0,57,0.498,0.0
295.0,48,0.498,0.0
295.5,67,0.498,0.0
295.5,61,0.498,0.0
295.5,55,0.498,0.0
295.5,49,0.498,0.0
296.0,66,0.246,0.0
296.0,62,0.246,0.0
296.0,54,0.246,0.0
296.0,50,0.246,0.0
296.5,67,0.246,0.0
296.5,62,0.246,0.0
296.5,59,0.246,0.0
296.5,47,0.246,0.0
297.0,69,0.246,0.0
297.0,62,0.246,0.0
297.0,57,0.246,0.0
297.0,45,0.246,0.0
297.5,71,0.246,0.0
297.5,62,0.246,0.0
297.5,55,0.246,0.0
297.5,43,0.246,0.0
298.0,72,0.246,0.0
298.0,62,0.246,0.0
298.0,54,0.246,0.0
298.0,42,0.246,0.0
298.5,74,0.246,0.0
298.5,62,0.246,0.0
298.5,52,0.246,0.0
298.5,40,0.246,0.0
299.0,76,0.246,0.0
299.0,64,0.246,0.0
299.0,50,0.246,0.0
299.0,38,0.246,0.0
299.5,78,0.246,0.0
299.5,66,0.246,0.0
299.5,48,0.246,0.0
299.5,36,0.246,0.0
300.0,79,0.496,0.0
300.0,67,0.496,0.0
300.0,47,0.496,0.0
300.0,35,0.496,0.0
301.0,76,0.496,0.0
301.0,67,0.496,0.0
301.0,64,0.496,0.0
301.0,48,0.496,0.0
301.0,36,0.496,0.0
302.0,74,0.496,0.0
302.0,71,0.496,0.0
302.0,62,0.496,0.0
302.0,50,0.496,0.0
302.0,38,0.496,0.0
303.0,66,0.496,0.0
303.0,60,0.496,0.0
303.0,57,0.496,0.0
303.0,50,0.496,0.0
303.0,38,0.496,0.0
304.0,67,0.998,0.0
304.0,59,0.998,0.0
304.0,55,2.498,0.0
304.0,43,2.498,0.0
305.0,62,0.496,0.0
305.0,58,0.496,0.0
306.0,62,0.496,0.0
306.0,58,0.496,0.0
306.5,53,0.498,0.0
306.5,41,0.498,0.0
307.0,62,0.435,0.0
307.0,58,0.435,0.0
307.0,51,0.498,0.0
307.0,39,0.498,0.0
307.5,50,0.373,0.0
307.5,38,0.373,0.0
308.0,63,0.496,0.0
308.0,60,0.496,0.0
308.0,55,0.496,0.0
308.0,48,2.498,0.0
308.0,36,2.498,0.0
309.0,63,0.496,0.0
309.0,60,0.496,0.0
309.0,55,0.496,0.0
310.0,63,0.496,0.0
310.0,60,0.496,0.0
310.0,55,0.496,0.0
310.5,46,0.498,0.0
310.5,34,0.498,0.0
311.0,63,0.435,0.0
311.0,60,0.435,0.0
311.0,55,0.435,0.0
311.0,45,0.498,0.0
311.0,33,0.498,0.0
311.5,43,0.435,0.0
311.5,31,0.435,0.0
312.0,65,4.0,0.0
312.0,63,0.496,0.0
312.0,60,0.496,0.0
312.0,57,0.496,0.0
312.0,41,2.498,0.0
312.0,29,2.498,0.0
313.0,63,0.496,0.0
313.0,60,0.496,0.0
313.0,53,0.496,0.0
314.0,63,0.496,0.0
314.0,60,0.496,0.0
314.0,53,0.496,0.0
314.5,43,0.498,0.0
314.5,31,0.498,0.0
315.0,63,0.435,0.0
315.0,60,0.435,0.0
315.0,53,0.435,0.0
315.0,44,0.498,0.0
315.0,32,0.498,0.0
315.5,45,0.498,0.0
315.5,33,0.498,0.0
316.0,65,2.998,0.0
316.0,62,0.496,0.0
316.0,53,0.496,0.0
316.0,46,2.498,0.0
316.0,34,2.498,0.0
317.0,58,0.496,0.0
317.0,53,0.496,0.0
318.0,58,0.496,0.0
318.0,53,0.496,0.0
318.5,48,0.498,0.0
318.5,36,0.498,0.0
319.0,63,0.435,0.0
319.0,58,0.31,0.0
319.0,53,0.31,0.0
319.0,49,0.498,0.0
319.0,37,0.498,0.0
319.5,62,0.373,0.0
319.5,50,0.498,0.0
319.5,38,0.498,0.0
319.875,62,0.098,0.0
320.0,60,0.496,0.0
320.0,58,0.496,0.0
320.0,55,0.496,0.0
320.0,51,0.498,0.0
320.0,39,0.498,0.0
320.5,50,0.435,0.0
320.5,38,0.435,0.0
321.0,60,0.496,0.0
321.0,58,0.496,0.0
321.0,55,0.496,0.0
321.0,51,0.246,0.0
321.0,39,0.246,0.0
321.5,52,0.246,0.0
321.5,40,0.246,0.0
322.0,60,0.496,0.0
322.0,57,0.496,0.0
322.0,53,0.498,0.0
322.0,41,0.498,0.0
322.5,52,0.435,0.0
322.5,40,0.435,0.0
323.0,60,0.435,0.0
323.0,57,0.435,0.0
323.0,53,0.246,0.0
323.0,41,0.246,0.0
323.5,53,0.246,0.0
323.5,41,0.246,0.0
324.0,62,1.998,0.0
324.0,60,0.496,0.0
324.0,57,0.496,0.0
324.0,54,2.498,0.0
324.0,42,2.498,0.0
325.0,60,0.496,0.0
325.0,57,0.496,0.0
326.0,74,1.685,0.0
326.0,72,0.496,0.0
326.0,69,0.496,0.0
326.0,62,0.496,0.0
326.5,50,0.498,0.0
326.5,38,0.498,0.0
327.0,72,0.435,0.0
327.0,69,0.435,0.0
327.0,62,0.435,0.0
327.0,52,0.498,0.0
327.0,40,0.498,0.0
327.5,54,0.498,0.0
327.5,42,0.498,0.0
328.0,74,2.998,0.0
328.0,70,0.496,0.0
328.0,67,0.496,0.0
328.0,62,0.496,0.0
328.0,55,2.498,0.0
328.0,43,2.498,0.0
329.0,70,0.496,0.0
329.0,67,0.496,0.0
329.0,62,0.496,0.0
330.0,70,0.496,0.0
330.0,67,0.496,0.0
330.0,62,0.496,0.0
330.5,55,0.498,0.0
330.5,43,0.498,0.0
331.0,72,0.435,0.0
331.0,67,0.435,0.0
331.0,62,0.435,0.0
331.0,57,0.498,0.0
331.0,45,0.498,0.0
331.5,70,0.373,0.0
331.5,58,0.435,0.0
331.5,46,0.435,0.0
331.875,70,0.098,0.0
332.0,69,0.496,0.0
332.0,67,0.496,0.0
332.0,64,0.496,0.0
332.0,60,0.498,0.0
332.0,48,0.498,0.0
332.5,59,0.435,0.0
332.5,47,0.435,0.0
333.0,69,0.496,0.0
333.0,67,0.496,0.0
333.0,64,0.496,0.0
333.0,60,0.246,0.0
333.0,48,0.246,0.0
333.5,60,0.246,0.0
333.5,48,0.246,0.0
334.0,69,0.496,0.0
334.0,67,0.496,0.0
334.0,64,0.496,0.0
334.0,61,0.498,0.0
334.0,49,0.498,0.0
334.5,60,0.435,0.0
334.5,48,0.435,0.0
335.0,69,0.435,0.0
335.0,67,0.435,0.0
335.0,64,0.435,0.0
335.0,61,0.246,0.0
335.0,49,0.246,0.0
335.5,61,0.246,0.0
335.5,49,0.246,0.0
336.0,72,0.496,0.0
336.0,69,0.496,0.0
336.0,66,0.496,0.0
336.0,62,2.498,0.0
336.0,50,2.498,0.0
337.0,78,0.496,0.0
337.0,72,0.496,0.0
337.0,69,0.496,0.0
337.0,66,0.496,0.0
338.0,78,0.496,0.0
338.0,72,0.496,0.0
338.0,69,0.496,0.0
338.0,66,0.496,0.0
338.5,61,0.498,0.0
338.5,49,0.498,0.0
339.0,78,0.435,0.0
339.0,72,0.435,0.0
339.0,69,0.435,0.0
339.0,66,0.435,0.0
339.0,62,0.498,0.0
339.0,50,0.498,0.0
339.5,63,0.435,0.0
339.5,51,0.435,0.0
340.0,79,0.496,0.0
340.0,71,0.496,0.0
340.0,67,0.496,0.0
340.0,64,2.498,0.0
340.0,52,2.498,0.0
341.0,79,0.496,0.0
341.0,71,0.496,0.0
341.0,67,0.496,0.0
342.0,79,0.496,0.0
342.0,71,0.496,0.0
342.0,67,0.496,0.0
342.5,62,0.498,0.0
342.5,50,0.498,0.0
343.0,79,0.435,0.0
343.0,71,0.435,0.0
343.0,67,0.435,0.0
343.0,60,0.498,0.0
343.0,48,0.498,0.0
343.5,59,0.435,0.0
343.5,47,0.435,0.0
344.0,79,0.496,0.0
344.0,76,0.496,0.0
344.0,69,0.496,0.0
344.0,67,0.496,0.0
344.0,60,0.498,0.0
344.0,48,0.498,0.0
344.5,59,0.498,0.0
344.5,47,0.498,0.0
345.0,79,0.496,0.0
345.0,76,0.496,0.0
345.0,69,0.496,0.0
345.0,67,0.496,0.0
345.0,60,0.498,0.0
345.0,48,0.498,0.0
345.5,61,0.435,0.0
345.5,49,0.435,0.0
346.0,78,0.496,0.0
346.0,72,0.496,0.0
346.0,69,0.496,0.0
346.0,66,0.496,0.0
346.0,62,0.498,0.0
346.0,50,0.498,0.0
346.5,61,0.498,0.0
346.5,49,0.498,0.0
347.0,78,0.435,0.0
347.0,72,0.435,0.0
347.0,69,0.435,0.0
347.0,66,0.435,0.0
347.0,62,0.435,0.0
347.0,50,0.435,0.0
347.5,62,0.498,0.0
347.5,50,0.498,0.0
348.0,71,0.998,0.0
348.0,79,2.998,0.0
348.0,67,2.998,0.0
348.0,55,0.998,0.0
348.0,43,0.998,0.0
349.0,50,0.748,0.0
349.0,38,0.748,0.0
349.75,54,0.2,0.0
349.75,42,0.2,0.0
350.0,55,2.0,0.0
350.0,43,2.0,0.0
351.0,74,0.748,0.0
351.0,62,0.748,0.0
351.75,78,0.2,0.0
351.75,66,0.2,0.0
352.0,79,2.998,0.0
352.0,67,2.998,0.0
352.0,55,0.998,0.0
352.0,43,0.998,0.0
353.0,50,0.748,0.0
353.0,38,0.748,0.0
353.75,54,0.2,0.0
353.75,42,0.2,0.0
354.0,55,2.0,0.0
354.0,43,2.0,0.0
355.0,74,0.748,0.0
355.0,62,0.748,0.0
355.75,78,0.2,0.0
355.75,66,0.2,0.0
356.0,79,0.498,0.0
356.0,67,0.498,0.0
356.0,55,0.498,0.0
356.0,43,0.498,0.0
356.5,79,0.498,0.0
356.5,67,0.498,0.0
357.0,78,0.498,0.0
357.0,66,0.498,0.0
357.5,79,0.435,0.0
357.5,67,0.435,0.0
358.0,81,0.246,0.0
358.0,78,0.246,0.0
358.0,74,0.246,0.0
358.0,69,0.246,0.0
358.0,50,0.496,0.0
358.0,38,0.496,0.0
358.5,81,0.498,0.0
358.5,69,0.498,0.0
359.0,79,0.498,0.0
359.0,67,0.498,0.0
359.5,81,0.435,0.0
359.5,69,0.435,0.0
360.0,83,0.246,0.0
360.0,74,0.246,0.0
360.0,71,0.246,0.0
360.0,55,0.496,0.0
360.0,50,0.496,0.0
360.0,43,0.496,0.0
360.5,83,0.498,0.0
360.5,71,0.498,0.0
361.0,81,0.498,0.0
361.0,69,0.498,0.0
361.5,83,0.435,0.0
361.5,71,0.435,0.0
362.0,84,0.246,0.0
362.0,78,0.246,0.0
362.0,72,0.246,0.0
362.0,57,0.496,0.0
362.0,54,0.496,0.0
362.0,50,0.496,0.0
362.0,45,0.496,0.0
362.5,84,0.498,0.0
362.5,72,0.498,0.0
363.0,83,0.498,0.0
363.0,71,0.498,0.0
363.5,84,0.435,0.0
363.5,72,0.435,0.0
364.0,86,0.498,0.0
364.0,79,0.498,0.0
364.0,74,0.498,0.0
364.0,47,0.496,0.0
364.0,35,0.496,0.0
364.5,86,0.998,0.0
364.5,79,0.998,0.0
364.5,74,0.998,0.0
365.0,50,0.496,0.0
365.0,38,0.496,0.0
365.5,86,0.998,0.0
365.5,79,0.998,0.0
365.5,74,0.998,0.0
366.0,55,0.496,0.0
366.0,43,0.496,0.0
366.5,86,0.498,0.0
366.5,79,0.498,0.0
366.5,74,0.498,0.0
367.0,86,0.498,0.0
367.0,79,0.498,0.0
367.0,74,0.498,0.0
367.0,59,0.496,0.0
367.0,47,0.496,0.0
367.5,86,0.498,0.0
367.5,79,0.498,0.0
367.5,74,0.498,0.0
368.0,87,0.498,0.0
368.0,78,0.498,0.0
368.0,75,0.498,0.0
368.0,45,0.496,0.0
368.0,33,0.496,0.0
368.5,87,0.998,0.0
368.5,78,0.998,0.0
368.5,75,0.998,0.0
369.0,48,0.496,0.0
369.0,36,0.496,0.0
369.5,87,0.998,0.0
369.5,78,0.998,0.0
369.5,75,0.998,0.0
370.0,54,0.496,0.0
370.0,42,0.496,0.0
370.5,87,0.498,0.0
370.5,78,0.498,0.0
370.5,75,0.498,0.0
371.0,87,0.498,0.0
371.0,78,0.498,0.0
371.0,75,0.498,0.0
371.0,57,0.496,0.0
371.0,45,0.496,0.0
371.5,87,0.498,0.0
371.5,78,0.498,0.0
371.5,75,0.498,0.0
372.0,88,0.498,0.0
372.0,83,0.498,0.0
372.0,80,0.498,0.0
372.0,76,0.498,0.0
372.0,44,0.496,0.0
372.0,32,0.496,0.0
372.5,88,0.998,0.0
372.5,83,0.998,0.0
372.5,80,0.998,0.0
372.5,76,0.998,0.0
373.0,47,0.496,0.0
373.0,35,0.496,0.0
373.5,88,0.998,0.0
373.5,83,0.998,0.0
373.5,80,0.998,0.0
373.5,76,0.998,0.0
374.0,52,0.496,0.0
374.0,40,0.496,0.0
374.5,88,0.498,0.0
374.5,83,0.498,0.0
374.5,80,0.498,0.0
374.5,76,0.498,0.0
375.0,88,0.498,0.0
375.0,83,0.498,0.0
375.0,80,0.498,0.0
375.0,76,0.498,0.0
375.0,56,0.496,0.0
375.0,44,0.496,0.0
375.5,88,0.498,0.0
375.5,83,0.498,0.0
375.5,80,0.498,0.0
375.5,76,0.498,0.0
376.0,89,0.498,0.0
376.0,77,0.498,0.0
376.0,50,0.496,0.0
376.0,38,0.496,0.0
376.5,89,0.498,0.0
376.5,77,0.498,0.0
377.0,86,0.498,0.0
377.0,74,0.498,0.0
377.0,62,0.496,0.0
377.0,56,0.496,0.0
377.0,53,0.496,0.0
377.0,50,0.496,0.0
377.5,86,0.498,0.0
377.5,74,0.498,0.0
378.0,83,0.498,0.0
378.0,71,0.498,0.0
378.0,62,0.496,0.0
378.0,56,0.496,0.0
378.0,53,0.496,0.0
378.0,50,0.496,0.0
378.5,83,0.498,0.0
378.5,71,0.498,0.0
379.0,80,0.498,0.0
379.0,68,0.498,0.0
379.0,62,0.496,0.0
379.0,56,0.496,0.0
379.0,53,0.496,0.0
379.0,50,0.496,0.0
379.5,80,0.498,0.0
379.5,68,0.498,0.0
380.0,81,0.498,0.0
380.0,76,0.498,0.0
380.0,69,0.498,0.0
380.0,48,0.496,0.0
380.0,36,0.496,0.0
380.5,81,0.998,0.0
380.5,76,0.998,0.0
380.5,69,0.998,0.0
381.0,60,0.496,0.0
381.0,57,0.496,0.0
381.0,52,0.496,0.0
381.0,48,0.496,0.0
381.5,81,0.998,0.0
381.5,76,0.998,0.0
381.5,69,0.998,0.0
382.0,60,0.496,0.0
382.0,57,0.496,0.0
382.0,52,0.496,0.0
382.0,48,0.496,0.0
382.5,81,0.498,0.0
382.5,76,0.498,0.0
382.5,69,0.498,0.0
383.0,81,0.498,0.0
383.0,76,0.498,0.0
383.0,69,0.498,0.0
383.0,60,0.496,0.0
383.0,57,0.496,0.0
383.0,52,0.496,0.0
383.0,48,0.496,0.0
383.5,81,0.498,0.0
383.5,76,0.498,0.0
383.5,69,0.498,0.0
384.0,82,0.498,0.0
384.0,70,0.498,0.0
384.0,58,0.496,0.0
384.0,52,0.496,0.0
384.0,49,0.496,0.0
384.5,82,0.498,0.0
384.5,70,0.498,0.0
385.0,79,0.498,0.0
385.0,67,0.498,0.0
385.0,55,0.496,0.0
385.0,43,0.496,0.0
385.5,79,0.498,0.0
385.5,67,0.498,0.0
386.0,76,0.498,0.0
386.0,64,0.498,0.0
386.0,52,0.496,0.0
386.0,40,0.496,0.0
386.5,76,0.498,0.0
386.5,64,0.498,0.0
387.0,73,0.498,0.0
387.0,61,0.498,0.0
387.0,49,0.496,0.0
387.0,37,0.496,0.0
387.5,73,0.498,0.0
387.5,61,0.498,0.0
388.0,62,0.373,0.0
388.0,38,0.373,0.0
388.331,74,0.373,0.0
388.331,50,0.373,0.0
388.665,62,0.373,0.0
388.665,38,0.373,0.0
389.0,74,0.373,0.0
389.0,50,0.373,0.0
389.331,62,0.373,0.0
389.331,38,0.373,0.0
389.665,74,0.31,0.0
389.665,50,0.31,0.0
390.0,64,0.373,0.0
390.0,40,0.373,0.0
390.331,76,0.373,0.0
390.331,52,0.373,0.0
390.665,64,0.373,0.0
390.665,40,0.373,0.0
391.0,76,0.373,0.0
391.0,52,0.373,0.0
391.331,64,0.373,0.0
391.331,40,0.373,0.0
391.665,76,0.31,0.0
391.665,52,0.31,0.0
392.0,60,0.373,0.0
392.0,36,0.373,0.0
392.331,72,0.373,0.0
392.331,48,0.373,0.0
392.665,60,0.373,0.0
392.665,36,0.373,0.0
393.0,72,0.373,0.0
393.0,48,0.373,0.0
393.331,60,0.373,0.0
393.331,36,0.373,0.0
393.665,72,0.31,0.0
393.665,48,0.31,0.0
394.0,62,0.373,0.0
394.0,38,0.373,0.0
394.331,74,0.373,0.0
394.331,50,0.373,0.0
394.665,62,0.373,0.0
394.665,38,0.373,0.0
395.0,74,0.373,0.0
395.0,50,0.373,0.0
395.331,62,0.373,0.0
395.331,38,0.373,0.0
395.665,74,0.31,0.0
395.665,50,0.31,0.0
