onset,pitch,duration,staff
18.25,69,0.75,0.0
18.5,79,0.033,0.0
18.75,79,0.033,0.0
19.0,78,0.25,0.0
19.0,62,1.0,0.0
19.25,69,0.75,0.0
19.5,81,0.033,0.0
19.5,66,0.5,0.0
19.75,81,0.033,0.0
20.0,81,0.25,0.0
20.0,71,1.0,0.0
20.0,55,1.0,0.0
20.0,67,1.0,0.0
20.25,79,0.25,0.0
20.5,78,0.033,0.0
20.75,76,0.033,0.0
21.0,76,0.25,0.0
21.0,69,1.0,0.0
21.0,57,1.0,0.0
21.0,66,1.0,0.0
21.25,74,0.25,0.0
21.5,74,0.033,0.0
21.75,74,0.033,0.0
22.0,74,0.25,0.0
22.0,64,1.0,0.0
22.0,67,1.0,0.0
22.0,45,1.0,0.0
22.0,57,1.0,0.0
22.25,73,0.25,0.0
22.5,71,0.033,0.0
22.75,73,0.033,0.0
23.0,62,0.05,0.0
23.0,66,0.05,0.0
23.0,74,0.05,0.0
23.0,38,0.05,0.0
23.0,50,0.05,0.0
23.75,61,0.25,0.0
23.75,73,0.25,0.0
23.75,85,0.25,0.0
24.0,62,0.05,0.0
24.0,74,0.05,0.0
24.0,86,0.05,0.0
24.75,62,0.033,0.0
24.75,42,0.033,0.0
24.75,54,0.033,0.0
25.0,62,0.05,0.0
25.0,64,0.05,0.0
25.0,43,0.05,0.0
25.0,55,0.05,0.0
25.5,62,0.05,0.0
25.5,66,0.05,0.0
25.5,45,0.05,0.0
25.5,57,0.05,0.0
26.0,62,0.05,0.0
26.0,67,0.05,0.0
26.0,47,0.05,0.0
26.0,59,0.05,0.0
26.5,62,0.05,0.0
26.5,65,0.05,0.0
26.5,44,0.05,0.0
26.5,56,0.05,0.0
27.0,62,0.05,0.0
27.0,66,0.05,0.0
27.0,45,0.05,0.0
27.0,50,0.05,0.0
27.0,57,0.05,0.0
27.75,61,0.25,0.0
27.75,73,0.25,0.0
27.75,85,0.25,0.0
28.0,62,0.05,0.0
28.0,74,0.05,0.0
28.0,86,0.05,0.0
28.75,62,0.033,0.0
28.75,66,0.033,0.0
28.75,45,0.033,0.0
28.75,57,0.033,0.0
29.0,62,0.05,0.0
29.0,67,0.05,0.0
29.0,47,0.05,0.0
29.0,59,0.05,0.0
29.5,62,0.05,0.0
29.5,69,0.05,0.0
29.5,42,0.05,0.0
29.5,54,0.05,0.0
30.0,62,0.05,0.0
30.0,71,0.05,0.0
30.0,43,0.05,0.0
30.0,55,0.05,0.0
30.5,61,0.05,0.0
30.5,73,0.05,0.0
30.5,40,0.05,0.0
30.5,52,0.05,0.0
31.0,62,0.05,0.0
31.0,74,0.05,0.0
31.0,38,0.05,0.0
31.0,50,0.05,0.0
31.5,62,0.25,0.0
31.5,74,0.25,0.0
31.5,86,0.25,0.0
31.75,85,0.25,0.0
31.75,61,0.25,0.0
32.0,62,0.05,0.0
32.0,74,0.05,0.0
32.0,86,0.05,0.0
32.5,62,0.25,0.0
32.5,42,0.05,0.0
32.5,54,0.05,0.0
32.75,74,0.25,0.0
33.0,64,0.25,0.0
33.0,43,0.05,0.0
33.0,50,0.05,0.0
33.0,55,0.05,0.0
33.25,76,0.25,0.0
33.5,66,0.25,0.0
33.5,45,0.05,0.0
33.5,50,0.05,0.0
33.5,57,0.05,0.0
33.75,78,0.25,0.0
34.0,67,0.25,0.0
34.0,47,0.05,0.0
34.0,50,0.05,0.0
34.0,59,0.05,0.0
34.25,79,0.25,0.0
34.5,65,0.25,0.0
34.5,44,0.05,0.0
34.5,50,0.05,0.0
34.5,56,0.05,0.0
34.75,77,0.25,0.0
35.0,66,0.05,0.0
35.0,78,0.05,0.0
35.0,45,0.05,0.0
35.0,50,0.05,0.0
35.0,57,0.05,0.0
35.5,62,0.25,0.0
35.5,74,0.25,0.0
35.5,86,0.25,0.0
35.75,85,0.25,0.0
35.75,61,0.25,0.0
36.0,62,0.05,0.0
36.0,74,0.05,0.0
36.0,86,0.05,0.0
36.5,66,0.25,0.0
36.5,74,0.25,0.0
36.5,48,0.05,0.0
36.5,60,0.05,0.0
36.75,78,0.25,0.0
37.0,67,0.25,0.0
37.0,74,0.25,0.0
37.0,47,0.05,0.0
37.0,59,0.05,0.0
37.25,79,0.25,0.0
37.5,66,0.25,0.0
37.5,74,0.25,0.0
37.5,48,0.05,0.0
37.5,60,0.05,0.0
37.75,78,0.25,0.0
38.0,67,0.25,0.0
38.0,74,0.25,0.0
38.0,47,0.05,0.0
38.0,59,0.05,0.0
38.25,79,0.25,0.0
38.5,68,0.25,0.0
38.5,74,0.25,0.0
38.5,46,0.05,0.0
38.5,58,0.05,0.0
38.75,80,0.25,0.0
39.0,69,0.25,0.0
39.0,73,0.25,0.0
39.0,45,0.05,0.0
39.0,57,0.05,0.0
39.25,81,0.25,0.0
39.5,73,0.25,0.0
39.5,76,0.25,0.0
39.5,61,0.5,0.0
39.5,64,0.5,0.0
39.75,81,0.25,0.0
40.0,76,0.25,0.0
40.0,79,0.25,0.0
40.0,57,0.5,0.0
40.0,64,0.5,0.0
40.0,67,0.5,0.0
40.25,85,0.25,0.0
40.5,76,0.25,0.0
40.5,79,0.25,0.0
40.5,57,0.5,0.0
40.5,64,0.5,0.0
40.5,67,0.5,0.0
40.75,81,0.25,0.0
41.0,74,0.25,0.0
41.0,78,0.25,0.0
41.0,57,0.5,0.0
41.0,62,0.5,0.0
41.0,66,0.5,0.0
41.25,86,0.25,0.0
41.5,74,0.25,0.0
41.5,78,0.25,0.0
41.5,57,0.5,0.0
41.5,62,0.5,0.0
41.5,66,0.5,0.0
41.75,81,0.25,0.0
42.0,74,0.25,0.0
42.0,77,0.25,0.0
42.0,57,0.5,0.0
42.0,62,0.5,0.0
42.0,65,0.5,0.0
42.25,86,0.25,0.0
42.5,74,0.25,0.0
42.5,77,0.25,0.0
42.5,57,0.5,0.0
42.5,62,0.5,0.0
42.5,65,0.5,0.0
42.75,80,0.25,0.0
43.0,73,0.25,0.0
43.0,76,0.25,0.0
43.0,57,0.5,0.0
43.0,61,0.5,0.0
43.0,64,0.5,0.0
43.25,83,0.25,0.0
43.5,73,0.25,0.0
43.5,76,0.25,0.0
43.5,57,0.5,0.0
43.5,61,0.5,0.0
43.5,64,0.5,0.0
43.75,81,0.25,0.0
44.0,73,0.25,0.0
44.0,76,0.25,0.0
44.0,79,0.25,0.0
44.0,45,0.5,0.0
44.0,57,0.5,0.0
44.25,85,0.25,0.0
44.5,73,0.25,0.0
44.5,76,0.25,0.0
44.5,79,0.25,0.0
44.5,64,0.5,0.0
44.5,67,0.5,0.0
44.75,81,0.25,0.0
45.0,74,0.25,0.0
45.0,78,0.25,0.0
45.0,45,0.5,0.0
45.0,57,0.5,0.0
45.25,86,0.25,0.0
45.5,74,0.25,0.0
45.5,78,0.25,0.0
45.5,62,0.5,0.0
45.5,66,0.5,0.0
45.75,81,0.25,0.0
46.0,74,0.25,0.0
46.0,77,0.25,0.0
46.0,45,0.5,0.0
46.0,57,0.5,0.0
46.25,86,0.25,0.0
46.5,74,0.25,0.0
46.5,77,0.25,0.0
46.5,62,0.5,0.0
46.5,65,0.5,0.0
46.75,80,0.25,0.0
47.0,73,0.5,0.0
47.0,76,0.5,0.0
47.0,81,0.5,0.0
47.0,57,0.5,0.0
47.0,61,0.5,0.0
47.0,64,0.5,0.0
47.5,57,0.5,0.0
47.5,69,0.5,0.0
47.5,33,0.5,0.0
47.5,45,0.5,0.0
48.0,57,0.5,0.0
48.0,69,0.5,0.0
48.0,33,0.5,0.0
48.0,45,0.5,0.0
48.5,57,0.5,0.0
48.5,69,0.5,0.0
48.5,33,0.5,0.0
48.5,45,0.5,0.0
49.0,57,0.5,0.0
49.0,69,0.5,0.0
49.0,33,0.5,0.0
49.0,45,0.5,0.0
50.875,38,0.125,0.0
51.0,50,1.0,0.0
52.0,52,0.5,0.0
52.5,54,0.5,0.0
53.0,69,2.0,0.0
53.0,55,1.5,0.0
53.0,45,0.5,0.0
53.0,57,1.0,0.0
53.0,61,1.0,0.0
54.0,59,0.5,0.0
54.0,62,0.5,0.0
54.5,55,0.5,0.0
54.5,61,0.5,0.0
54.5,64,0.5,0.0
55.0,69,2.0,0.0
55.0,55,0.5,0.0
55.0,50,0.5,0.0
55.0,62,2.0,0.0
55.0,66,2.0,0.0
55.5,54,0.5,0.0
56.0,52,0.5,0.0
56.5,50,0.5,0.0
57.0,69,2.0,0.0
57.0,55,1.5,0.0
57.0,45,0.5,0.0
57.0,57,1.0,0.0
57.0,61,1.0,0.0
58.0,59,0.5,0.0
58.0,62,0.5,0.0
58.5,55,0.5,0.0
58.5,61,0.5,0.0
58.5,64,0.5,0.0
59.0,69,1.0,0.0
59.0,54,1.0,0.0
59.0,38,0.5,0.0
59.0,62,2.0,0.0
59.0,66,2.0,0.0
60.0,67,0.5,0.0
60.0,52,0.5,0.0
60.5,66,0.5,0.0
60.5,50,0.5,0.0
61.0,71,1.0,0.0
61.0,55,1.0,0.0
61.0,62,2.0,0.0
61.0,74,2.0,0.0
62.0,69,0.5,0.0
62.0,54,0.5,0.0
62.5,68,0.5,0.0
62.5,52,0.5,0.0
62.5,40,0.5,0.0
63.0,74,0.5,0.0
63.0,57,1.0,0.0
63.0,45,0.5,0.0
63.0,64,2.0,0.0
63.0,69,2.0,0.0
63.5,73,0.5,0.0
64.0,71,0.5,0.0
64.0,59,0.5,0.0
64.5,69,0.5,0.0
64.5,61,0.5,0.0
65.0,76,1.0,0.0
65.0,69,0.5,0.0
65.0,62,1.5,0.0
65.0,52,0.5,0.0
65.5,68,0.5,0.0
66.0,78,0.5,0.0
66.0,66,0.5,0.0
66.5,80,0.5,0.0
66.5,62,0.5,0.0
66.5,64,0.5,0.0
67.0,81,0.05,0.0
67.0,69,1.5,0.0
67.0,64,2.0,0.0
67.0,57,0.5,0.0
67.0,62,0.5,0.0
67.5,61,0.5,0.0
68.0,59,0.5,0.0
68.5,69,0.5,0.0
68.5,57,0.5,0.0
69.0,69,0.5,0.0
69.0,62,1.5,0.0
69.0,52,0.5,0.0
69.0,64,1.0,0.0
69.0,76,1.0,0.0
69.5,68,0.5,0.0
70.0,78,0.5,0.0
70.0,66,0.5,0.0
70.5,80,0.5,0.0
70.5,62,0.5,0.0
70.5,64,0.5,0.0
71.0,64,1.0,0.0
71.0,69,0.05,0.0
71.0,81,0.05,0.0
71.0,57,0.5,0.0
71.0,62,0.5,0.0
71.5,73,0.5,0.0
71.5,61,0.5,0.0
72.0,57,1.0,0.0
72.0,64,0.5,0.0
72.0,73,0.5,0.0
72.0,76,0.5,0.0
72.0,45,1.0,0.0
72.0,49,1.0,0.0
72.5,62,0.5,0.0
72.5,71,0.5,0.0
72.5,74,0.5,0.0
73.0,57,1.0,0.0
73.0,61,0.5,0.0
73.0,69,0.5,0.0
73.0,73,0.5,0.0
73.0,47,1.0,0.0
73.0,50,1.0,0.0
73.5,59,0.5,0.0
73.5,67,0.5,0.0
73.5,71,0.5,0.0
74.0,66,0.5,0.0
74.0,69,0.5,0.0
74.0,49,1.0,0.0
74.0,52,1.0,0.0
74.0,57,1.0,0.0
74.5,64,0.5,0.0
74.5,67,0.5,0.0
75.0,50,0.5,0.0
75.0,38,0.5,0.0
75.0,62,1.0,0.0
75.0,66,1.0,0.0
75.0,74,1.0,0.0
75.5,54,0.5,0.0
76.0,57,0.5,0.0
76.0,64,0.5,0.0
76.0,69,0.5,0.0
76.0,76,0.5,0.0
76.5,62,0.5,0.0
76.5,50,0.5,0.0
76.5,66,0.5,0.0
76.5,74,0.5,0.0
76.5,78,0.5,0.0
77.0,69,1.0,0.0
77.0,57,1.5,0.0
77.0,50,0.5,0.0
77.0,67,1.0,0.0
77.0,76,1.0,0.0
77.0,79,1.0,0.0
77.5,49,0.5,0.0
78.0,71,0.5,0.0
78.0,47,0.5,0.0
78.5,73,0.5,0.0
78.5,57,0.5,0.0
78.5,45,0.5,0.0
78.5,67,0.5,0.0
78.5,76,0.5,0.0
78.5,79,0.5,0.0
79.0,57,0.5,0.0
79.0,50,1.5,0.0
79.0,67,0.5,0.0
79.0,76,0.5,0.0
79.0,79,0.5,0.0
79.5,62,0.5,0.0
79.5,66,0.5,0.0
79.5,74,0.5,0.0
79.5,78,0.5,0.0
80.0,57,0.5,0.0
80.0,64,0.5,0.0
80.0,69,0.5,0.0
80.0,76,0.5,0.0
80.5,54,0.5,0.0
80.5,50,0.5,0.0
80.5,62,0.5,0.0
80.5,69,0.5,0.0
80.5,74,0.5,0.0
81.0,57,1.5,0.0
81.0,50,0.5,0.0
81.0,69,1.0,0.0
81.0,81,1.0,0.0
81.0,76,1.5,0.0
81.0,79,1.5,0.0
81.5,49,0.5,0.0
82.0,47,0.5,0.0
82.0,71,0.5,0.0
82.0,83,0.5,0.0
82.5,57,0.5,0.0
82.5,45,0.5,0.0
82.5,73,0.5,0.0
82.5,76,0.5,0.0
82.5,79,0.5,0.0
82.5,85,0.5,0.0
83.0,57,0.5,0.0
83.0,50,1.5,0.0
83.0,74,0.5,0.0
83.0,78,0.5,0.0
83.0,86,0.5,0.0
83.5,66,1.0,0.0
83.5,76,0.5,0.0
83.5,88,0.5,0.0
84.0,78,0.5,0.0
84.0,90,0.5,0.0
84.5,58,0.5,0.0
84.5,49,0.5,0.0
84.5,76,0.5,0.0
84.5,88,0.5,0.0
85.0,59,0.5,0.0
85.0,54,0.5,0.0
85.0,74,0.5,0.0
85.0,86,0.5,0.0
85.5,61,0.5,0.0
85.5,52,0.5,0.0
85.5,73,0.5,0.0
85.5,82,0.5,0.0
85.5,85,0.5,0.0
86.0,62,0.5,0.0
86.0,50,0.5,0.0
86.0,71,0.5,0.0
86.0,83,0.5,0.0
86.5,63,0.5,0.0
86.5,51,0.5,0.0
86.5,69,0.5,0.0
86.5,78,0.5,0.0
86.5,81,0.5,0.0
87.0,64,0.5,0.0
87.0,52,0.5,0.0
87.0,68,0.5,0.0
87.0,76,0.5,0.0
87.0,80,0.5,0.0
87.5,68,0.5,0.0
87.5,40,0.25,0.0
87.75,64,0.25,0.0
87.75,52,0.25,0.0
88.0,71,0.5,0.0
88.0,68,0.25,0.0
88.0,40,0.25,0.0
88.25,64,0.25,0.0
88.25,52,0.25,0.0
88.5,76,0.5,0.0
88.5,68,0.25,0.0
88.5,40,0.25,0.0
88.75,64,0.25,0.0
88.75,52,0.25,0.0
89.0,68,0.25,0.0
89.0,40,0.05,0.0
89.0,76,1.0,0.0
89.0,80,1.0,0.0
89.25,71,0.25,0.0
89.5,68,0.25,0.0
89.5,56,0.05,0.0
89.75,71,0.25,0.0
90.0,68,0.25,0.0
90.0,59,0.05,0.0
90.25,71,0.25,0.0
90.5,80,0.5,0.0
90.5,76,0.25,0.0
90.5,52,0.05,0.0
90.5,64,0.05,0.0
90.75,68,0.25,0.0
91.0,81,0.5,0.0
91.0,78,0.25,0.0
91.0,52,0.5,0.0
91.0,54,0.5,0.0
91.0,57,0.5,0.0
91.0,63,0.5,0.0
91.25,69,0.25,0.0
91.5,69,0.5,0.0
91.5,40,0.25,0.0
91.75,66,0.25,0.0
91.75,52,0.25,0.0
92.0,75,0.5,0.0
92.0,69,0.25,0.0
92.0,40,0.25,0.0
92.25,66,0.25,0.0
92.25,52,0.25,0.0
92.5,78,0.5,0.0
92.5,69,0.25,0.0
92.5,40,0.25,0.0
92.75,66,0.25,0.0
92.75,52,0.25,0.0
93.0,69,0.25,0.0
93.0,40,0.05,0.0
93.0,78,1.0,0.0
93.0,81,1.0,0.0
93.25,75,0.25,0.0
93.5,69,0.25,0.0
93.5,54,0.05,0.0
93.75,75,0.25,0.0
94.0,69,0.25,0.0
94.0,57,0.05,0.0
94.25,75,0.25,0.0
94.5,81,0.5,0.0
94.5,78,0.25,0.0
94.5,52,0.05,0.0
94.5,63,0.05,0.0
94.75,69,0.25,0.0
95.0,83,0.5,0.0
95.0,80,0.25,0.0
95.0,52,0.05,0.0
95.0,59,0.05,0.0
95.0,62,0.05,0.0
95.25,71,0.25,0.0
95.5,71,0.5,0.0
95.5,68,0.25,0.0
95.75,62,0.25,0.0
96.0,68,0.5,0.0
96.0,71,0.25,0.0
96.0,40,0.05,0.0
96.0,52,0.05,0.0
96.25,71,0.25,0.0
96.5,80,0.5,0.0
96.5,83,0.25,0.0
96.5,52,0.05,0.0
96.5,59,0.05,0.0
96.5,62,0.05,0.0
96.75,71,0.25,0.0
97.0,85,0.5,0.0
97.0,81,0.25,0.0
97.0,52,0.05,0.0
97.0,57,0.05,0.0
97.0,61,0.05,0.0
97.25,73,0.25,0.0
97.5,73,0.5,0.0
97.5,69,0.25,0.0
97.75,64,0.25,0.0
98.0,69,0.5,0.0
98.0,73,0.25,0.0
98.0,40,0.05,0.0
98.0,52,0.05,0.0
98.25,73,0.25,0.0
98.5,81,0.5,0.0
98.5,85,0.25,0.0
98.5,52,0.05,0.0
98.5,57,0.05,0.0
98.5,61,0.05,0.0
98.75,73,0.25,0.0
99.0,83,0.25,0.0
99.0,86,0.25,0.0
99.0,52,0.5,0.0
99.0,56,0.5,0.0
99.0,59,0.5,0.0
99.0,62,0.5,0.0
99.25,74,0.25,0.0
99.5,80,0.25,0.0
99.75,83,0.25,0.0
100.0,86,0.25,0.0
100.25,83,0.25,0.0
100.5,86,0.25,0.0
100.75,83,0.25,0.0
101.0,80,0.25,0.0
101.25,83,0.25,0.0
101.5,80,0.25,0.0
101.75,76,0.25,0.0
102.0,74,0.25,0.0
102.25,76,0.25,0.0
102.5,74,0.25,0.0
102.75,71,0.25,0.0
102.875,45,0.125,0.0
103.0,73,0.05,0.0
103.0,64,2.0,0.0
103.5,73,0.05,0.0
103.5,76,0.05,0.0
104.0,69,0.05,0.0
104.0,73,0.05,0.0
104.5,73,0.05,0.0
104.5,76,0.05,0.0
105.0,61,1.0,0.0
105.5,73,0.05,0.0
105.5,76,0.05,0.0
106.0,57,1.0,0.0
106.0,69,0.05,0.0
106.0,73,0.05,0.0
106.5,73,0.05,0.0
106.5,76,0.05,0.0
107.0,76,2.0,0.0
107.0,56,0.05,0.0
107.5,64,0.05,0.0
108.0,59,0.05,0.0
108.0,62,0.05,0.0
108.5,64,0.05,0.0
109.0,88,2.0,0.0
109.0,74,1.0,0.0
109.0,52,0.05,0.0
109.5,83,0.25,0.0
109.5,64,0.05,0.0
109.75,81,0.25,0.0
110.0,71,1.0,0.0
110.0,80,0.25,0.0
110.0,59,0.05,0.0
110.0,62,0.05,0.0
110.25,78,0.25,0.0
110.5,76,0.25,0.0
110.5,64,0.05,0.0
110.75,78,0.25,0.0
110.875,45,0.125,0.0
111.0,85,0.05,0.0
111.0,64,2.0,0.0
111.0,73,0.5,0.0
111.0,81,0.5,0.0
111.5,73,0.05,0.0
111.5,76,0.05,0.0
112.0,69,0.05,0.0
112.0,73,0.05,0.0
112.5,73,0.05,0.0
112.5,76,0.05,0.0
113.0,61,1.0,0.0
113.5,73,0.05,0.0
113.5,76,0.05,0.0
114.0,57,1.0,0.0
114.0,69,0.05,0.0
114.0,73,0.05,0.0
114.5,73,0.05,0.0
114.5,76,0.05,0.0
115.0,76,2.0,0.0
115.0,56,0.05,0.0
115.5,64,0.05,0.0
116.0,59,0.05,0.0
116.0,62,0.05,0.0
116.5,64,0.05,0.0
117.0,88,2.0,0.0
117.0,74,1.0,0.0
117.0,52,0.05,0.0
117.5,83,0.25,0.0
117.5,64,0.05,0.0
117.75,81,0.25,0.0
118.0,71,1.0,0.0
118.0,80,0.25,0.0
118.0,59,0.05,0.0
118.0,62,0.05,0.0
118.25,78,0.25,0.0
118.5,76,0.25,0.0
118.5,64,0.05,0.0
118.75,78,0.25,0.0
118.875,45,0.125,0.0
119.0,85,0.05,0.0
119.0,64,2.0,0.0
119.0,73,0.5,0.0
119.0,81,0.5,0.0
119.5,57,0.05,0.0
119.5,73,0.05,0.0
119.5,76,0.05,0.0
120.0,61,0.05,0.0
120.0,69,0.05,0.0
120.0,73,0.05,0.0
120.5,57,0.05,0.0
120.5,73,0.05,0.0
120.5,76,0.05,0.0
121.0,66,2.0,0.0
121.0,42,0.05,0.0
121.5,58,0.05,0.0
121.5,73,0.05,0.0
121.5,78,0.05,0.0
122.0,70,0.05,0.0
122.0,61,0.05,0.0
122.5,58,0.05,0.0
122.5,73,0.05,0.0
122.5,78,0.05,0.0
123.0,66,2.0,0.0
123.0,47,0.05,0.0
123.5,59,0.05,0.0
123.5,74,0.05,0.0
123.5,78,0.05,0.0
124.0,71,0.05,0.0
124.0,62,0.05,0.0
124.5,59,0.05,0.0
124.5,74,0.05,0.0
124.5,78,0.05,0.0
125.0,45,0.05,0.0
125.0,67,2.0,0.0
125.0,69,2.0,0.0
125.5,61,0.05,0.0
125.5,76,0.05,0.0
125.5,81,0.05,0.0
126.0,73,0.05,0.0
126.0,64,0.05,0.0
126.5,61,0.05,0.0
126.5,76,0.05,0.0
126.5,81,0.05,0.0
126.875,50,0.125,0.0
127.0,69,2.0,0.0
127.0,66,0.05,0.0
127.0,50,0.05,0.0
127.5,62,0.05,0.0
127.5,78,0.05,0.0
127.5,81,0.05,0.0
128.0,74,0.05,0.0
128.0,66,0.05,0.0
128.5,62,0.05,0.0
128.5,78,0.5,0.0
128.5,81,0.5,0.0
129.0,50,0.05,0.0
129.0,78,1.0,0.0
129.0,81,1.0,0.0
129.5,66,0.05,0.0
130.0,62,0.05,0.0
130.0,74,0.75,0.0
130.0,78,0.75,0.0
130.5,66,0.05,0.0
130.75,71,0.25,0.0
130.75,74,0.25,0.0
131.0,52,0.05,0.0
131.0,69,0.05,0.0
131.0,73,0.05,0.0
131.5,73,0.05,0.0
131.5,76,0.05,0.0
132.0,69,0.05,0.0
132.0,73,0.05,0.0
132.0,61,1.0,0.0
132.0,64,1.0,0.0
132.5,73,0.05,0.0
132.5,76,0.05,0.0
133.0,52,1.0,0.0
133.0,61,1.0,0.0
133.0,64,1.0,0.0
133.5,71,0.05,0.0
133.5,76,0.05,0.0
134.0,68,0.05,0.0
134.0,71,0.05,0.0
134.0,59,0.75,0.0
134.0,62,0.75,0.0
134.5,71,0.05,0.0
134.5,76,0.05,0.0
134.75,56,0.25,0.0
134.75,59,0.25,0.0
135.0,76,2.0,0.0
135.0,88,2.0,0.0
135.0,45,0.05,0.0
135.0,57,0.05,0.0
135.5,64,0.05,0.0
136.0,57,0.05,0.0
136.0,60,0.05,0.0
136.5,64,0.05,0.0
137.0,45,0.05,0.0
137.0,72,1.0,0.0
137.0,84,1.0,0.0
137.5,64,0.05,0.0
138.0,69,1.0,0.0
138.0,81,1.0,0.0
138.0,57,0.05,0.0
138.0,60,0.05,0.0
138.5,64,0.05,0.0
139.0,76,2.0,0.0
139.0,44,0.05,0.0
139.5,64,0.05,0.0
140.0,59,0.05,0.0
140.0,62,0.05,0.0
140.5,64,0.05,0.0
141.0,88,2.0,0.0
141.0,74,1.0,0.0
141.0,40,0.05,0.0
141.0,52,0.05,0.0
141.5,83,0.25,0.0
141.5,64,0.05,0.0
141.75,81,0.25,0.0
142.0,80,0.25,0.0
142.0,71,1.0,0.0
142.0,59,0.05,0.0
142.0,62,0.05,0.0
142.25,78,0.25,0.0
142.5,76,0.25,0.0
142.5,64,0.05,0.0
142.75,80,0.25,0.0
142.875,45,0.125,0.0
143.0,84,0.5,0.0
143.0,64,2.0,0.0
143.0,72,0.05,0.0
143.0,81,0.05,0.0
143.5,72,0.05,0.0
143.5,76,0.05,0.0
144.0,69,0.05,0.0
144.0,72,0.05,0.0
144.5,72,0.05,0.0
144.5,76,0.05,0.0
145.0,57,1.0,0.0
145.0,64,1.0,0.0
145.5,72,0.05,0.0
145.5,76,0.05,0.0
146.0,62,0.5,0.0
146.0,69,0.05,0.0
146.0,72,0.05,0.0
146.5,60,0.5,0.0
146.5,72,0.05,0.0
146.5,76,0.05,0.0
147.0,67,2.0,0.0
147.0,55,0.05,0.0
147.0,59,0.05,0.0
147.5,74,0.05,0.0
147.5,79,0.05,0.0
148.0,71,0.05,0.0
148.5,74,0.05,0.0
148.5,79,0.05,0.0
149.0,67,2.0,0.0
149.0,53,0.5,0.0
149.0,59,0.5,0.0
149.0,62,0.5,0.0
149.5,74,0.05,0.0
149.5,79,0.05,0.0
150.0,71,0.05,0.0
150.5,74,0.05,0.0
150.5,79,0.05,0.0
151.0,67,1.0,0.0
151.0,52,0.5,0.0
151.0,61,0.5,0.0
151.5,76,0.05,0.0
151.5,79,0.05,0.0
152.0,72,0.05,0.0
152.0,65,0.5,0.0
