onset,pitch,duration,staff
38.75,79,0.113,0.0
38.75,67,0.113,0.0
38.75,60,0.225,0.0
38.75,58,0.225,0.0
39.0,81,0.675,0.0
39.0,69,0.675,0.0
39.0,60,0.225,0.0
39.0,57,0.225,0.0
39.25,47,0.056,0.0
39.25,60,0.225,0.0
39.25,57,0.225,0.0
39.375,50,0.056,0.0
39.5,48,0.113,0.0
39.5,60,0.225,0.0
39.5,57,0.225,0.0
39.75,77,0.113,0.0
39.75,65,0.113,0.0
39.75,60,0.225,0.0
39.75,57,0.225,0.0
40.0,79,0.113,0.0
40.0,67,0.113,0.0
40.0,60,0.225,0.0
40.0,55,0.225,0.0
40.25,47,0.056,0.0
40.25,76,0.113,0.0
40.25,64,0.113,0.0
40.25,60,0.225,0.0
40.25,55,0.225,0.0
40.375,50,0.056,0.0
40.5,48,0.113,0.0
40.5,72,0.113,0.0
40.5,64,0.113,0.0
40.5,60,0.225,0.0
40.5,55,0.225,0.0
40.75,76,0.113,0.0
40.75,64,0.113,0.0
40.75,60,0.225,0.0
40.75,55,0.225,0.0
41.0,77,0.113,0.0
41.0,65,0.113,0.0
41.0,60,0.225,0.0
41.0,57,0.225,0.0
41.25,47,0.056,0.0
41.25,81,0.113,0.0
41.25,69,0.113,0.0
41.25,60,0.225,0.0
41.25,57,0.225,0.0
41.375,50,0.056,0.0
41.5,48,0.113,0.0
41.5,84,0.113,0.0
41.5,72,0.113,0.0
41.5,60,0.225,0.0
41.5,57,0.225,0.0
41.75,81,0.113,0.0
41.75,69,0.113,0.0
41.75,60,0.225,0.0
41.75,57,0.225,0.0
42.0,82,0.113,0.0
42.0,70,0.113,0.0
42.0,60,0.225,0.0
42.0,58,0.225,0.0
42.25,47,0.056,0.0
42.25,82,0.225,0.0
42.25,70,0.225,0.0
42.25,60,0.225,0.0
42.25,58,0.225,0.0
42.375,50,0.056,0.0
42.5,48,0.113,0.0
42.5,60,0.225,0.0
42.5,58,0.225,0.0
42.75,67,0.225,0.0
42.75,79,0.025,0.0
42.75,81,0.025,0.0
42.75,60,0.225,0.0
42.75,58,0.225,0.0
42.85,79,0.025,0.0
42.85,77,0.025,0.0
42.95,79,0.025,0.0
43.0,81,0.113,0.0
43.0,69,0.113,0.0
43.0,60,0.225,0.0
43.0,57,0.225,0.0
43.25,47,0.056,0.0
43.25,81,0.113,0.0
43.25,69,0.113,0.0
43.25,60,0.225,0.0
43.25,57,0.225,0.0
43.375,50,0.056,0.0
43.5,48,0.113,0.0
43.5,60,0.225,0.0
43.5,57,0.225,0.0
43.75,77,0.05,0.0
43.75,79,0.05,0.0
43.75,60,0.225,0.0
43.75,57,0.225,0.0
43.85,77,0.05,0.0
43.85,75,0.05,0.0
43.95,77,0.05,0.0
44.0,79,0.113,0.0
44.0,67,0.113,0.0
44.0,60,0.225,0.0
44.0,55,0.225,0.0
44.25,47,0.062,0.0
44.25,76,0.113,0.0
44.25,64,0.113,0.0
44.25,60,0.225,0.0
44.25,55,0.225,0.0
44.375,50,0.062,0.0
44.5,48,0.083,0.0
44.5,72,0.113,0.0
44.5,64,0.113,0.0
44.5,60,0.225,0.0
44.5,55,0.225,0.0
44.667,48,0.083,0.0
44.75,76,0.113,0.0
44.75,64,0.113,0.0
44.75,60,0.225,0.0
44.75,55,0.225,0.0
45.0,77,0.062,0.0
45.0,29,0.062,0.0
45.0,41,0.062,0.0
45.062,65,0.062,0.0
45.062,43,0.062,0.0
45.125,65,0.062,0.0
45.125,45,0.062,0.0
45.188,53,0.062,0.0
45.188,46,0.062,0.0
45.25,65,0.062,0.0
45.25,48,0.062,0.0
45.312,53,0.062,0.0
45.312,46,0.062,0.0
45.375,65,0.062,0.0
45.375,45,0.062,0.0
45.438,53,0.062,0.0
45.438,41,0.25,0.0
45.5,45,0.062,0.0
45.5,41,0.225,0.0
45.5,53,0.225,0.0
45.75,48,0.113,0.0
45.75,60,0.113,0.0
46.0,57,0.113,0.0
46.0,45,0.113,0.0
46.25,53,0.113,0.0
46.25,41,0.113,0.0
46.5,57,0.113,0.0
46.5,45,0.113,0.0
46.75,69,0.113,0.0
46.75,61,0.113,0.0
46.75,49,0.113,0.0
46.75,57,0.113,0.0
47.0,65,0.113,0.0
47.0,62,0.113,0.0
47.0,53,0.113,0.0
47.0,50,0.113,0.0
